"","V1"
"inaug_WilliamHenryHarrison_1_4",12
"inaug_WilliamHenryHarrison_1_5",12
"inaug_WilliamHenryHarrison_1_6",9
"inaug_WilliamHenryHarrison_1_7",10
"inaug_WilliamHenryHarrison_1_8",10
"inaug_WilliamHenryHarrison_1_9",10
"inaug_WilliamHenryHarrison_1_10",7
"inaug_WilliamHenryHarrison_1_11",7
"inaug_WilliamHenryHarrison_1_12",14
"inaug_WilliamHenryHarrison_1_13",15
"inaug_WilliamHenryHarrison_1_14",15
"inaug_WilliamHenryHarrison_1_15",15
"inaug_WilliamHenryHarrison_1_16",15
"inaug_WilliamHenryHarrison_1_17",15
"inaug_WilliamHenryHarrison_1_18",15
"inaug_WilliamHenryHarrison_1_19",15
"inaug_WilliamHenryHarrison_1_20",15
"inaug_WilliamHenryHarrison_1_21",4
"inaug_WilliamHenryHarrison_1_22",4
"inaug_WilliamHenryHarrison_1_23",4
"inaug_WilliamHenryHarrison_1_24",4
"inaug_WilliamHenryHarrison_1_25",4
"inaug_WilliamHenryHarrison_1_26",4
"inaug_WilliamHenryHarrison_1_27",15
"inaug_WilliamHenryHarrison_1_28",15
"inaug_WilliamHenryHarrison_1_29",12
"inaug_WilliamHenryHarrison_1_30",12
"inaug_WilliamHenryHarrison_1_31",12
"inaug_WilliamHenryHarrison_1_32",12
"inaug_WilliamHenryHarrison_1_33",12
"inaug_WilliamHenryHarrison_1_34",15
"inaug_WilliamHenryHarrison_1_35",15
"inaug_WilliamHenryHarrison_1_36",12
"inaug_WilliamHenryHarrison_1_37",15
"inaug_WilliamHenryHarrison_1_38",12
"inaug_WilliamHenryHarrison_1_39",15
"inaug_WilliamHenryHarrison_1_40",12
"inaug_WilliamHenryHarrison_1_41",12
"inaug_WilliamHenryHarrison_1_42",12
"inaug_WilliamHenryHarrison_1_43",12
"inaug_WilliamHenryHarrison_1_44",12
"inaug_WilliamHenryHarrison_1_45",12
"inaug_WilliamHenryHarrison_1_46",12
"inaug_WilliamHenryHarrison_1_47",9
"inaug_WilliamHenryHarrison_1_48",10
"inaug_WilliamHenryHarrison_1_49",2
"inaug_WilliamHenryHarrison_1_50",2
"inaug_WilliamHenryHarrison_1_51",15
"inaug_WilliamHenryHarrison_1_52",10
"inaug_WilliamHenryHarrison_1_53",10
"inaug_WilliamHenryHarrison_1_54",14
"inaug_WilliamHenryHarrison_1_55",12
"inaug_WilliamHenryHarrison_1_56",12
"inaug_WilliamHenryHarrison_1_57",12
"inaug_WilliamHenryHarrison_1_58",12
"inaug_WilliamHenryHarrison_1_59",12
"inaug_WilliamHenryHarrison_1_60",12
"inaug_WilliamHenryHarrison_1_61",12
"inaug_WilliamHenryHarrison_1_62",12
"inaug_WilliamHenryHarrison_1_63",12
"inaug_WilliamHenryHarrison_1_64",12
"inaug_WilliamHenryHarrison_1_65",12
"inaug_WilliamHenryHarrison_1_66",12
"inaug_WilliamHenryHarrison_1_67",12
"inaug_WilliamHenryHarrison_1_68",12
"inaug_WilliamHenryHarrison_1_69",12
"inaug_WilliamHenryHarrison_1_70",12
"inaug_WilliamHenryHarrison_1_71",12
"inaug_WilliamHenryHarrison_1_72",12
"inaug_WilliamHenryHarrison_1_73",12
"inaug_WilliamHenryHarrison_1_74",12
"inaug_WilliamHenryHarrison_1_75",12
"inaug_WilliamHenryHarrison_1_76",12
"inaug_WilliamHenryHarrison_1_77",12
"inaug_WilliamHenryHarrison_1_78",12
"inaug_WilliamHenryHarrison_1_79",12
"inaug_WilliamHenryHarrison_1_80",12
"inaug_WilliamHenryHarrison_1_81",15
"inaug_WilliamHenryHarrison_1_82",15
"inaug_WilliamHenryHarrison_1_83",12
"inaug_WilliamHenryHarrison_1_84",12
"inaug_WilliamHenryHarrison_1_85",12
"inaug_WilliamHenryHarrison_1_86",12
"inaug_WilliamHenryHarrison_1_87",12
"inaug_WilliamHenryHarrison_1_88",12
"inaug_WilliamHenryHarrison_1_89",3
"inaug_WilliamHenryHarrison_1_90",3
"inaug_WilliamHenryHarrison_1_91",3
"inaug_WilliamHenryHarrison_1_92",15
"inaug_WilliamHenryHarrison_1_93",15
"inaug_WilliamHenryHarrison_1_94",15
"inaug_WilliamHenryHarrison_1_95",9
"inaug_WilliamHenryHarrison_1_96",9
"inaug_WilliamHenryHarrison_1_97",15
"inaug_WilliamHenryHarrison_1_98",15
"inaug_WilliamHenryHarrison_1_99",15
"inaug_WilliamHenryHarrison_1_100",12
"inaug_WilliamHenryHarrison_1_101",12
"inaug_WilliamHenryHarrison_1_102",12
"inaug_WilliamHenryHarrison_1_103",12
"inaug_WilliamHenryHarrison_1_104",12
"inaug_WilliamHenryHarrison_1_105",12
"inaug_WilliamHenryHarrison_1_106",12
"inaug_WilliamHenryHarrison_1_107",12
"inaug_WilliamHenryHarrison_1_108",12
